web-scraper-order,web-scraper-start-url,pagination,type habits,prix,adresse,image url-src
"1751303228-818","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble Habits enfant - 11 pièces","15 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2251207_uploaded_image1_1591658924.jpg"
"1751303228-819","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2250465_uploaded_image1_1591649425.jpg"
"1751303228-820","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement Ensemble 4 pièces","10 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2243264_uploaded_image1_1591543391.jpg"
"1751303228-821","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble Shorts","15 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2238880_uploaded_image1_1591454589.jpg"
"1751303228-822","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Slip pour enfant","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2230573_uploaded_image1_1591323873.jpg"
"1751303228-823","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes Enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2229173_uploaded_image1_1591297708.jpg"
"1751303228-824","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217861_uploaded_image1_1591140790.jpg"
"1751303228-825","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe pour enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217854_uploaded_image1_1591140707.jpg"
"1751303228-826","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217851_uploaded_image1_1591140669.jpg"
"1751303228-827","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217841_uploaded_image1_1591140591.jpg"
"1751303228-828","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217836_uploaded_image1_1591140533.jpg"
"1751303228-829","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217833_uploaded_image1_1591140499.jpg"
"1751303228-830","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217826_uploaded_image1_1591140452.jpg"
"1751303228-831","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2217825_uploaded_image1_1591140416.jpg"
"1751303228-832","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Short en jeans","1 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2215192_uploaded_image1_1591108804.jpg"
"1751303228-833","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2214842_uploaded_image1_1591105774.jpg"
"1751303228-834","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Bambinerie","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2214815_uploaded_image1_1591105408.jpg"
"1751303228-835","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Slip pour enfant","7 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2205828_uploaded_image1_1590964036.jpg"
"1751303228-836","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Complet bébé","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2202769_uploaded_image1_1590917752.83.jpeg"
"1751303228-837","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2201848_uploaded_image1_1590884374.jpg"
"1751303228-838","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2201847_uploaded_image1_1590884339.jpg"
"1751303228-839","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2201843_uploaded_image1_1590884302.jpg"
"1751303228-840","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements pour enfants de 1 à 15ans","6 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2200124_uploaded_image1_1590854403.jpg"
"1751303228-841","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196576_uploaded_image1_1590797294.jpg"
"1751303228-842","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196574_uploaded_image1_1590797255.jpg"
"1751303228-843","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble vêtements enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196573_uploaded_image1_1590797228.jpg"
"1751303228-844","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble vêtements enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196570_uploaded_image2_1590797203.jpeg"
"1751303228-845","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196569_uploaded_image1_1590797177.jpg"
"1751303228-846","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196473_uploaded_image1_1590795934.jpg"
"1751303228-847","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe fille","3 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2196469_uploaded_image1_1590795904.jpg"
"1751303240-848","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Couvre bébé +20 pièces habits","30 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495080_uploaded_image1_1596022500.jpg"
"1751303240-849","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble short jean","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2492364_uploaded_image1_1595948610.jpg"
"1751303240-850","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble pantalon court","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2492355_uploaded_image1_1595948509.jpg"
"1751303240-851","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble pantalon court","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2492350_uploaded_image1_1595948379.jpg"
"1751303240-852","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Veste africaine","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2490006_uploaded_image1_1595887562.jpg"
"1751303240-853","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Vêtements enfants","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2488144_uploaded_image1_1595852520.jpg"
"1751303240-854","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Serviette de bains","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486708_uploaded_image1_1595810422.jpg"
"1751303240-855","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble short fille","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486701_uploaded_image1_1595810301.jpg"
"1751303240-856","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble short fille","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486699_uploaded_image1_1595810182.jpg"
"1751303240-857","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble fille","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486698_uploaded_image1_1595810128.jpg"
"1751303240-858","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Vêtements bébé","1 300CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486689_uploaded_image1_1595809961.jpg"
"1751303240-859","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble coton bébé","3 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486678_uploaded_image1_1595809672.jpg"
"1751303240-860","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble coton bébé","3 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486676_uploaded_image1_1595809607.jpg"
"1751303240-861","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble  bébé","3 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2486671_uploaded_image1_1595809497.jpg"
"1751303240-862","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2486047_uploaded_image1_1595792209.jpg"
"1751303240-863","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfant","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2486029_uploaded_image1_1595791947.jpg"
"1751303240-864","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485978_uploaded_image1_1595790880.jpg"
"1751303240-865","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble Enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485966_uploaded_image1_1595790569.jpg"
"1751303240-866","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485908_uploaded_image1_1595789527.jpg"
"1751303240-867","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485870_uploaded_image1_1595788499.jpg"
"1751303240-868","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensembles enfant","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485396_uploaded_image1_1595777462.jpg"
"1751303240-869","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Robe pour enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485385_uploaded_image1_1595777191.jpg"
"1751303240-870","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485300_uploaded_image1_1595775002.jpg"
"1751303240-871","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfant","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485283_uploaded_image1_1595774718.jpg"
"1751303240-872","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Ensemble enfants","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485185_uploaded_image1_1595771583.jpg"
"1751303240-873","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Veste africaine","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2484591_uploaded_image1_1595757564.jpg"
"1751303240-874","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=13","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2483313_uploaded_image1_1595708086.jpg"
